"X","Y","L1","ARCID","is_canal","dir","ID","x","y","idx_in_line_seg","ID_nxt","pt_type","loc_ID_tmp","d_nxt","LD2","LD","idx_nxt_tmp","total_population","rptMStateK","uwwLoadEnt","uwwCapacit","uwwPrimary","uwwSeconda","f_STP","canal_id","canal_name","canal_idx","canal_upstream_ids","canal_downstream_ids","canal_upstream_count","canal_downstream_count","canal_pt_type","chainage_m","canal_reach_chainage_m","canal_d_nxt_m","Q_design_m3s","Q_model_m3s","Q_source","Q_source_id","Q_reference_short","Q_reference_url","Q_regime","Q_data_period","Q_season","Q_value_origin","Q_derivation_rule","Q_source_note","HL_ID_new","lake_in","lake_out","node_type","LINKNO","UP_CELLS","UPLAND_SKM","display_pt_type","junction_role","slope","T_AIR","Wind","basin_id"
21.6791666666665,45.8624999999999,13,212540,FALSE,4,"P_00043",21.6791666666665,45.8624999999999,6,"P_00115","node","21.679167_45.8625",0,142689.052150523,142689.052150523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",1.60000002384186,NA,NA,"bega_rota"
21.6958333333332,45.8874999999999,14,212541,FALSE,8,"P_00044",21.6958333333332,45.8874999999999,1,"P_00045","JNCT","21.695833_45.8875",1129.35872586641,145873.779708593,145873.779708593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","fan_in_receiver",2.94000005722046,NA,NA,"bega_rota"
21.6874999999999,45.8791666666665,14,212541,FALSE,4,"P_00045",21.6874999999999,45.8791666666665,2,"P_00046","node","21.6875_45.879167",925.902554629147,144744.420982727,144744.420982727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.8299999833107,NA,NA,"bega_rota"
21.6874999999999,45.8708333333332,14,212541,FALSE,8,"P_00046",21.6874999999999,45.8708333333332,3,"P_00047","node","21.6875_45.870833",1129.46627757439,143818.518428098,143818.518428098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,2.59999990463257,NA,NA,"bega_rota"
21.6791666666665,45.8624999999999,14,212541,FALSE,4,"P_00047",21.6791666666665,45.8624999999999,4,"P_00115","node","21.679167_45.8625",0,142689.052150523,142689.052150523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",1.60000002384186,NA,NA,"bega_rota"
22.2791666666665,45.8624999999999,15,212542,FALSE,16,"P_00048",22.2791666666665,45.8624999999999,1,"P_00049","JNCT","22.279167_45.8625",5822.45701381364,176834.082198687,176834.082198687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","fan_in_receiver",0.550000011920929,NA,NA,"bega_rota"
22.2041666666665,45.8624999999999,15,212542,FALSE,16,"P_00049",22.2041666666665,45.8624999999999,2,"P_00074","node","22.204167_45.8625",0,171011.625184873,171011.625184873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",0.52999997138977,NA,NA,"bega_rota"
22.3749999999999,45.8958333333332,16,212543,FALSE,16,"P_00050",22.3749999999999,45.8958333333332,1,"P_00051","START","22.375_45.895833",2262.98673837802,186202.04856894,186202.04856894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"START",NA,6.53000020980835,NA,NA,"bega_rota"
22.3458333333332,45.8958333333332,16,212543,FALSE,8,"P_00051",22.3458333333332,45.8958333333332,2,"P_00052","node","22.345833_45.895833",1129.41495296615,183939.061830562,183939.061830562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,5.09999990463257,NA,NA,"bega_rota"
22.3374999999999,45.8874999999999,16,212543,FALSE,16,"P_00052",22.3374999999999,45.8874999999999,3,"P_00053","node","22.3375_45.8875",1293.32069447874,182809.646877596,182809.646877596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,7.15000009536743,NA,NA,"bega_rota"
22.3208333333332,45.8874999999999,16,212543,FALSE,8,"P_00053",22.3208333333332,45.8874999999999,4,"P_00054","node","22.320833_45.8875",1129.4636925294,181516.326183117,181516.326183117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,5.44999980926514,NA,NA,"bega_rota"
22.3124999999999,45.8791666666665,16,212543,FALSE,16,"P_00054",22.3124999999999,45.8791666666665,5,"P_00055","node","22.3125_45.879167",646.754431227171,180386.862490587,180386.862490587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,4.82999992370605,NA,NA,"bega_rota"
22.3041666666665,45.8791666666665,16,212543,FALSE,8,"P_00055",22.3041666666665,45.8791666666665,6,"P_00056","node","22.304167_45.879167",2259.0811478688,179740.10805936,179740.10805936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,4.76000022888184,NA,NA,"bega_rota"
22.2874999999999,45.8624999999999,16,212543,FALSE,16,"P_00056",22.2874999999999,45.8624999999999,7,"P_00057","node","22.2875_45.8625",646.944712804421,177481.026911491,177481.026911491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,3.09999990463257,NA,NA,"bega_rota"
22.2791666666665,45.8624999999999,16,212543,FALSE,16,"P_00057",22.2791666666665,45.8624999999999,8,"P_00048","node","22.279167_45.8625",0,176834.082198687,176834.082198687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",0.550000011920929,NA,NA,"bega_rota"
22.0333333333332,45.8999999999999,17,212773,FALSE,4,"P_00058",22.0333333333332,45.8999999999999,1,"P_00059","START","22.033333_45.9",1694.01187312237,164403.55955141,164403.55955141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"START",NA,7.19999980926514,NA,NA,"bega_rota"
22.0458333333332,45.8874999999999,17,212773,FALSE,4,"P_00059",22.0458333333332,45.8874999999999,2,"P_00060","node","22.045833_45.8875",3703.77793412265,162709.547678287,162709.547678287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,7.73000001907349,NA,NA,"bega_rota"
22.0458333333332,45.8541666666665,17,212773,FALSE,2,"P_00060",22.0458333333332,45.8541666666665,3,"P_00061","node","22.045833_45.854167",1129.62800089578,159005.769744164,159005.769744164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,3.42000007629395,NA,NA,"bega_rota"
22.0541666666665,45.8458333333332,17,212773,FALSE,8,"P_00061",22.0541666666665,45.8458333333332,4,"P_00108","node","22.054167_45.845833",0,157876.141743269,157876.141743269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",0.560000002384186,NA,NA,"bega_rota"
22.0791666666665,45.8874999999999,18,212774,FALSE,4,"P_00062",22.0791666666665,45.8874999999999,1,"P_00063","JNCT","22.079167_45.8875",925.951340567863,164410.89279421,164410.89279421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","fan_in_receiver",4.48000001907349,NA,NA,"bega_rota"
22.0791666666665,45.8791666666665,18,212774,FALSE,8,"P_00063",22.0791666666665,45.8791666666665,2,"P_00064","node","22.079167_45.879167",1129.46963439134,163484.941453642,163484.941453642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,4.07000017166138,NA,NA,"bega_rota"
22.0708333333332,45.8708333333332,18,212774,FALSE,2,"P_00064",22.0708333333332,45.8708333333332,3,"P_00065","node","22.070833_45.870833",1129.52390848009,162355.471819251,162355.471819251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,3.22000002861023,NA,NA,"bega_rota"
22.0791666666665,45.8624999999999,18,212774,FALSE,4,"P_00065",22.0791666666665,45.8624999999999,4,"P_00066","node","22.079167_45.8625",925.947343502475,161225.947910771,161225.947910771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.660000026226044,NA,NA,"bega_rota"
22.0791666666665,45.8541666666665,18,212774,FALSE,8,"P_00066",22.0791666666665,45.8541666666665,5,"P_00067","node","22.079167_45.854167",1129.63244952506,160300.000567268,160300.000567268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.699999988079071,NA,NA,"bega_rota"
22.0708333333332,45.8458333333332,18,212774,FALSE,16,"P_00067",22.0708333333332,45.8458333333332,6,"P_00068","node","22.070833_45.845833",1294.22637447461,159170.368117743,159170.368117743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.52999997138977,NA,NA,"bega_rota"
22.0541666666665,45.8458333333332,18,212774,FALSE,8,"P_00068",22.0541666666665,45.8458333333332,7,"P_00108","node","22.054167_45.845833",0,157876.141743269,157876.141743269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",0.560000002384186,NA,NA,"bega_rota"
22.1374999999999,45.8916666666665,19,212879,FALSE,4,"P_00069",22.1374999999999,45.8916666666665,1,"P_00070","START","22.1375_45.891667",1388.94080726955,168961.574306737,168961.574306737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"START",NA,5.67000007629395,NA,NA,"bega_rota"
22.1374999999999,45.8791666666665,19,212879,FALSE,8,"P_00070",22.1374999999999,45.8791666666665,2,"P_00071","node","22.1375_45.879167",3388.59931334627,167572.633499468,167572.633499468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,5.55999994277954,NA,NA,"bega_rota"
22.1124999999999,45.8541666666665,19,212879,FALSE,2,"P_00071",22.1124999999999,45.8541666666665,3,"P_00072","node","22.1125_45.854167",1129.64009693881,164184.034186121,164184.034186121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,1.89999997615814,NA,NA,"bega_rota"
22.1208333333332,45.8458333333332,19,212879,FALSE,4,"P_00072",22.1208333333332,45.8458333333332,4,"P_00073","node","22.120833_45.845833",925.950972828207,163054.394089183,163054.394089183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,2.34999990463257,NA,NA,"bega_rota"
22.1208333333332,45.8374999999999,19,212879,FALSE,16,"P_00073",22.1208333333332,45.8374999999999,5,"P_00111","node","22.120833_45.8375",0,162128.443116354,162128.443116354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",0.449999988079071,NA,NA,"bega_rota"
22.2041666666665,45.8624999999999,20,212880,FALSE,16,"P_00074",22.2041666666665,45.8624999999999,1,"P_00075","JNCT","22.204167_45.8625",1940.80151146274,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","fan_in_receiver",0.52999997138977,NA,NA,"bega_rota"
22.1791666666665,45.8624999999999,20,212880,FALSE,8,"P_00075",22.1791666666665,45.8624999999999,2,"Source00001","node","22.179167_45.8625",796.975027886889,1935.85850070346,1935.85850070346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,1.20000004768372,NA,NA,"bega_rota"
22.1732869129604,45.856620573165,20,212880,FALSE,0,"Source00001",22.1732869129604,45.856620573165,3,"P_00076","WWTP",NA,332.621987518214,2732.55291197199,2732.55291197199,NA,NA,"RO",1823,1370,-1,0,8.1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"WWTP",NA,NA,NA,"WWTP",NA,0.649999976158142,NA,NA,"bega_rota"
22.1708333333332,45.8541666666665,20,212880,FALSE,16,"P_00076",22.1708333333332,45.8541666666665,4,"P_00077","node","22.170833_45.854167",647.027676550372,3065.05826332456,3065.05826332456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.649999976158142,NA,NA,"bega_rota"
22.1624999999999,45.8541666666665,20,212880,FALSE,8,"P_00077",22.1624999999999,45.8541666666665,5,"P_00078","node","22.1625_45.854167",1129.64803482292,3710.44114784605,3710.44114784605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.479999989271164,NA,NA,"bega_rota"
22.1541666666665,45.8458333333332,20,212880,FALSE,32,"P_00078",22.1541666666665,45.8458333333332,6,"P_00079","node","22.154167_45.845833",1129.64642411416,4839.69618186654,4839.69618186654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.610000014305115,NA,NA,"bega_rota"
22.1458333333332,45.8541666666665,20,212880,FALSE,8,"P_00079",22.1458333333332,45.8541666666665,7,"P_00080","node","22.145833_45.854167",1129.64482471436,5968.95121588844,5968.95121588844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.800000011920929,NA,NA,"bega_rota"
22.1374999999999,45.8458333333332,20,212880,FALSE,16,"P_00080",22.1374999999999,45.8458333333332,8,"P_00081","node","22.1375_45.845833",647.120649863875,7098.20624991006,7098.20624991006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.46000000834465,NA,NA,"bega_rota"
22.1291666666665,45.8458333333332,20,212880,FALSE,8,"P_00081",22.1291666666665,45.8458333333332,9,"P_00082","node","22.129167_45.845833",1129.69593158551,7743.68583605585,7743.68583605585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.810000002384186,NA,NA,"bega_rota"
22.1208333333332,45.8374999999999,20,212880,FALSE,16,"P_00082",22.1208333333332,45.8374999999999,10,"P_00111","node","22.120833_45.8375",0,8872.99613924943,8872.99613924943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",0.449999988079071,NA,NA,"bega_rota"
22.3041666666665,45.8374999999999,21,212881,FALSE,32,"P_00083",22.3041666666665,45.8374999999999,1,"P_00084","JNCT","22.304167_45.8375",3389.02614930471,180223.108347992,180223.108347992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","fan_in_receiver",0.52999997138977,NA,NA,"bega_rota"
22.2791666666665,45.8624999999999,21,212881,FALSE,16,"P_00084",22.2791666666665,45.8624999999999,2,"P_00048","node","22.279167_45.8625",0,176834.082198687,176834.082198687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",0.550000011920929,NA,NA,"bega_rota"
22.3416666666665,45.8458333333332,22,212882,FALSE,16,"P_00085",22.3416666666665,45.8458333333332,1,"P_00086","START","22.341667_45.845833",970.716879619472,183618.038848548,183618.038848548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"START",NA,8.01000022888184,NA,NA,"bega_rota"
22.3291666666665,45.8458333333332,22,212882,FALSE,8,"P_00086",22.3291666666665,45.8458333333332,2,"P_00087","node","22.329167_45.845833",1129.73697961082,182647.321968928,182647.321968928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,5.51000022888184,NA,NA,"bega_rota"
22.3208333333332,45.8374999999999,22,212882,FALSE,16,"P_00087",22.3208333333332,45.8374999999999,3,"P_00088","node","22.320833_45.8375",1294.4766413255,181517.584989317,181517.584989317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,2.99000000953674,NA,NA,"bega_rota"
22.3041666666665,45.8374999999999,22,212882,FALSE,32,"P_00088",22.3041666666665,45.8374999999999,4,"P_00083","node","22.304167_45.8375",0,180223.108347992,180223.108347992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",0.52999997138977,NA,NA,"bega_rota"
21.9958333333332,45.9333333333332,23,212991,FALSE,4,"P_00089",21.9958333333332,45.9333333333332,1,"P_00090","START","21.995833_45.933333",1388.9197481335,161291.615154761,161291.615154761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"START",NA,7.63000011444092,NA,NA,"bega_rota"
21.9958333333332,45.9208333333332,23,212991,FALSE,8,"P_00090",21.9958333333332,45.9208333333332,2,"P_00091","node","21.995833_45.920833",2258.42059516123,159902.695406627,159902.695406627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,6.21000003814697,NA,NA,"bega_rota"
21.9791666666665,45.9041666666665,23,212991,FALSE,4,"P_00091",21.9791666666665,45.9041666666665,3,"P_00092","node","21.979167_45.904167",925.939901797811,157644.274811466,157644.274811466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,5.07000017166138,NA,NA,"bega_rota"
21.9791666666665,45.8958333333332,23,212991,FALSE,8,"P_00092",21.9791666666665,45.8958333333332,4,"P_00093","node","21.979167_45.895833",1129.34394273424,156718.334909668,156718.334909668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,4.78999996185303,NA,NA,"bega_rota"
21.9708333333332,45.8874999999999,23,212991,FALSE,4,"P_00093",21.9708333333332,45.8874999999999,5,"P_00094","node","21.970833_45.8875",925.936114579592,155588.990966934,155588.990966934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,3.39000010490417,NA,NA,"bega_rota"
21.9708333333332,45.8791666666665,23,212991,FALSE,8,"P_00094",21.9708333333332,45.8791666666665,6,"P_00095","node","21.970833_45.879167",1129.45113175083,154663.054852354,154663.054852354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,5.09999990463257,NA,NA,"bega_rota"
21.9624999999999,45.8708333333332,23,212991,FALSE,4,"P_00095",21.9624999999999,45.8708333333332,7,"P_00096","node","21.9625_45.870833",2777.79299478036,153533.603720604,153533.603720604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,1.76999998092651,NA,NA,"bega_rota"
21.9624999999999,45.8458333333332,23,212991,FALSE,8,"P_00096",21.9624999999999,45.8458333333332,8,"P_00097","node","21.9625_45.845833",1129.66684447977,150755.810725823,150755.810725823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,3.9300000667572,NA,NA,"bega_rota"
21.9541666666665,45.8374999999999,23,212991,FALSE,4,"P_00097",21.9541666666665,45.8374999999999,9,"P_00098","node","21.954167_45.8375",925.925889425562,149626.143881343,149626.143881343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"node",NA,0.449999988079071,NA,NA,"bega_rota"
21.9541666666665,45.8291666666665,23,212991,FALSE,16,"P_00098",21.9541666666665,45.8291666666665,10,"P_00134","node","21.954167_45.829167",0,148700.217991918,148700.217991918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","coincident_confluence_node",0.550000011920929,NA,NA,"bega_rota"
21.9708333333332,45.8291666666665,24,212992,FALSE,16,"P_00099",21.9708333333332,45.8291666666665,1,"P_00100","JNCT","21.970833_45.829167",1294.5934296475,149994.811421565,149994.811421565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"JNCT","fan_in_receiver",0.620000004768372,NA,NA,"bega_rota"
